id,prediction
8191,0.0856499
8192,0.0261877
8193,3.4276908
8194,2.0726550
8195,-0.1122227
8196,-0.7632788
8197,6.5488991
8198,2.3873883
8199,-1.3827502
8200,-1.9040635
8201,6.7664798
8202,1.3099751
8203,-2.5438038
8204,-2.4175558
8205,5.0039134
8206,0.0880301
8207,-2.6054090
8208,-1.5803917
8209,3.6963473
8210,0.0605524
8211,-1.3335063
8212,-0.5892800
8213,3.4452874
8214,0.8280645
8215,0.0672565
8216,2.9848693
8217,3.7665387
8218,2.3018105
8219,-4.6333822
8220,-5.0262880
8221,5.2075879
8222,1.5800172
8223,-1.2502575
8224,-1.4717182
8225,7.1085315
8226,3.6231660
8227,1.0986056
8228,0.3420619
8229,7.1877337
8230,4.2691068
8231,2.0215489
8232,1.2227685
8233,4.5675330
8234,2.6896512
8235,1.4518587
8236,0.8691609
8237,1.6800321
8238,1.2699753
8239,0.6725657
8240,0.5321470
8241,0.5922369
8242,0.5254645
8243,0.5382037
8244,0.5692957
8245,0.5604950
8246,0.7571145
8247,0.6567335
8248,0.6875230
8249,0.6950319
8250,0.8454686
8251,0.8075797
8252,0.7350574
8253,0.8445951
8254,1.0145624
8255,0.8503388
8256,0.4158681
8257,0.1240836
8258,0.2893039
8259,0.0616272
8260,-0.1061204
8261,0.1378908
8262,0.2722148
8263,0.0067250
8264,-0.1107667
8265,0.2504037
8266,0.3244151
8267,0.0305482
8268,-0.0848800
8269,0.3634092
8270,0.3839237
8271,0.0736788
8272,-0.0123117
8273,0.4955080
8274,0.4609563
8275,0.1284791
8276,0.0707854
8277,0.5790858
8278,0.4848493
8279,0.1499346
8280,0.1222355
8281,0.5346400
8282,0.4598329
8283,0.1803453
8284,0.2227689
8285,0.6660545
8286,0.7088521
8287,0.3352471
8288,0.3344282
8289,2.2368700
8290,1.5006696
8291,0.3874206
8292,0.3357715
8293,5.3371691
8294,2.7333244
8295,0.3565692
8296,0.1527119
8297,7.2494964
8298,3.1052980
8299,-0.1042447
8300,-0.4212175
8301,6.9952766
8302,2.3611099
8303,-1.0651165
8304,-1.9347516
8305,6.1645985
8306,0.4105757
8307,-3.2923257
8308,-3.5543825
8309,5.5434821
8310,1.5202276
8311,-1.1872561
8312,-0.9294657
8313,6.2859589
8314,3.1415998
8315,1.4113627
8316,1.8255292
8317,4.5905073
8318,2.4713429
8319,1.6897198
8320,2.6061340
8321,2.5875860
8322,1.7937120
8323,1.6740336
8324,2.6217940
8325,1.8774172
8326,1.5617220
8327,1.5654745
8328,2.1931967
8329,1.5441678
8330,1.4205364
8331,1.4952581
8332,1.8273347
8333,1.2556426
8334,1.3747524
8335,1.4704465
8336,1.7571033
8337,1.1984543
8338,1.4001535
8339,1.4401750
8340,1.5559924
8341,1.2775525
8342,1.3297559
8343,1.0404436
8344,0.8672268
8345,1.0824153
8346,0.9545590
8347,0.5421016
8348,0.3683594
8349,0.8906975
8350,0.7076681
8351,0.2941517
8352,0.8156548
8353,0.0749407
8354,0.1335648
8355,0.1036294
8356,0.2248896
8357,0.0324971
8358,0.0958769
8359,0.0635230
8360,0.1962310
8361,0.0806904
8362,0.1533186
8363,0.1313775
8364,0.2201168
8365,0.3050422
8366,0.1817812
8367,0.1302843
8368,0.2386093
8369,0.2775528
8370,0.2315651
8371,0.2069031
8372,0.2788316
8373,0.3341986
8374,0.2785324
8375,0.2684981
8376,0.3912984
8377,0.3775910
8378,0.3694987
8379,0.2133846
8380,0.3983346
8381,0.4363863
8382,0.7034989
8383,0.5754714
8384,0.6166291
8385,2.4705168
8386,2.0370792
8387,0.9909864
8388,0.5639379
8389,5.6689277
8390,2.8424266
8391,0.2791883
8392,-0.5327145
8393,6.4882837
8394,2.1165117
8395,-1.5214104
8396,-2.6566268
8397,5.9528317
8398,0.4131332
8399,-3.5856194
8400,-3.9498980
8401,3.9402605
8402,-1.0869034
8403,-3.7477174
8404,-2.8065235
8405,1.5761385
8406,-1.6139228
8407,-2.3975420
8408,-0.7066851
8409,0.5451592
8410,-1.2101628
8411,-1.2609454
8412,0.3263410
8413,0.4059106
8414,-1.0523184
8415,-1.0810379
8416,0.3968522
8417,1.0959535
8418,-0.0786248
8419,-0.0946771
8420,1.3701948
8421,3.7376296
8422,2.7113111
8423,2.2488203
8424,2.8079525
8425,4.6936481
8426,3.1530388
8427,2.1968100
8428,2.1856275
8429,1.9262943
8430,1.6897742
8431,1.4717313
8432,1.0759395
8433,0.9058837
8434,0.9798546
8435,0.6117602
8436,0.3516263
8437,0.6325372
8438,0.4148626
8439,0.0287636
8440,-0.1269817
8441,0.3115592
8442,0.0711513
8443,-0.2080616
8444,-0.2736861
8445,0.1967430
8446,-0.0978295
8447,-0.3954305
8448,-0.6212029
8449,-0.0778605
8450,-0.0439564
8451,-0.1553094
8452,-0.1800723
8453,-0.0606166
8454,-0.0715675
8455,-0.2183710
8456,-0.2243299
8457,-0.1188380
8458,-0.1163266
8459,-0.1916674
8460,-0.0713152
8461,-0.1397170
8462,-0.0721256
8463,0.0002630
8464,0.1974968
8465,-0.0220150
8466,-0.1942454
8467,-0.3797625
8468,-0.2164656
8469,-0.0674544
8470,-0.2423406
8471,-0.5091083
8472,-0.3434731
8473,0.0224676
8474,-0.2274453
8475,-0.5625875
8476,-0.4628874
8477,0.4706060
8478,0.4737975
8479,-0.1893057
8480,-0.4991631
8481,3.6628250
8482,2.2773318
8483,-0.1222822
8484,-1.4199848
8485,6.5246621
8486,2.4887817
8487,-1.4877884
8488,-2.8115849
8489,6.5134508
8490,1.1310962
8491,-3.0608389
8492,-3.8089256
8493,4.9549420
8494,-0.3575028
8495,-4.0806248
8496,-4.4182458
8497,4.1065046
8498,-0.6574289
8499,-3.3748184
8500,-3.4221061
8501,4.0736994
8502,0.2080496
8503,-2.0683316
8504,-1.7126125
8505,4.4306234
8506,1.2900289
8507,-0.4309985
8508,-0.2098939
8509,4.2982029
8510,1.7160150
8511,0.4477250
8512,1.2391624
8513,4.1169213
8514,2.1677617
8515,1.5034547
8516,2.4944495
8517,3.9499312
8518,2.7234110
8519,2.3600150
8520,3.0744323
8521,3.3758257
8522,2.4328480
8523,2.1958721
8524,2.4588643
8525,1.5033022
8526,1.4293132
8527,1.5219508
8528,1.8951669
8529,0.5921421
8530,0.7511981
8531,1.1679981
8532,1.4918824
8533,0.6560811
8534,0.7597366
8535,0.6604816
8536,0.4393235
8537,0.5445766
8538,0.1484078
8539,-0.2750719
8540,-0.3004096
8541,0.0359008
8542,-0.2726072
8543,-0.5780237
8544,-0.5979883
8545,2.2410186
8546,1.8900967
8547,1.4564108
8548,1.0320416
8549,2.4064666
8550,2.2011676
8551,1.8527330
8552,1.1876110
8553,2.4080624
8554,2.2678875
8555,1.8147362
8556,1.2232970
8557,2.3945664
8558,2.1774748
8559,1.4776536
8560,0.8816902
8561,2.1812297
8562,1.7831102
8563,1.2131131
8564,0.6571088
8565,2.0170034
8566,1.5646062
8567,1.0030943
8568,0.5034199
8569,1.8840626
8570,1.3707640
8571,0.8164697
8572,0.4345248
8573,1.9353337
8574,1.6040804
8575,1.3573820
8576,1.8176168
8577,3.0845520
8578,2.1475325
8579,1.9096708
8580,3.4640750
8581,3.9722462
8582,1.6170731
8583,1.1692964
8584,3.5825647
8585,4.0728891
8586,0.8680611
8587,0.4634653
8588,3.1644809
8589,4.4128705
8590,1.1745067
8591,0.5564531
8592,3.0700394
8593,5.1144548
8594,2.0546867
8595,1.5136134
8596,3.4904566
8597,5.6354410
8598,2.9342744
8599,2.1349187
8600,4.0448639
8601,6.3525428
8602,3.6478393
8603,2.7536338
8604,4.1810724
8605,6.2365938
8606,3.6776195
8607,2.9707332
8608,4.0487438
8609,6.4826980
8610,4.2748257
8611,3.5336413
8612,3.7976915
8613,6.5167413
8614,5.0589104
8615,4.0596304
8616,3.3870681
8617,5.9055701
8618,5.0539361
8619,3.8769230
8620,2.4527442
8621,4.5323018
8622,4.2375675
8623,3.0472364
8624,1.4877470
8625,3.5592691
8626,3.4398906
8627,2.5192077
8628,1.0676705
8629,3.2232442
8630,3.0784102
8631,2.0662219
8632,0.7534505
8633,2.9045613
8634,2.6995252
8635,1.7466376
8636,0.5066384
8637,2.5948338
8638,2.3494855
8639,1.4699222
8640,0.0969150
8641,2.4301002
8642,2.3598476
8643,1.7934932
8644,1.0073829
8645,2.2788076
8646,2.0522901
8647,1.4818706
8648,0.7500702
8649,2.1262489
8650,1.8185511
8651,1.1965173
8652,0.5054958
8653,2.0287077
8654,1.6642224
8655,1.0175075
8656,0.4848538
8657,2.1376087
8658,1.7615890
8659,1.1385962
8660,0.6463556
8661,2.2799320
8662,1.8526077
8663,1.1482093
8664,0.5283341
8665,2.2194754
8666,1.7109535
8667,1.0270610
8668,0.3439232
8669,2.2213999
8670,1.7766324
8671,1.2815146
8672,1.4121703
8673,3.1124600
8674,2.2133232
8675,1.9194537
8676,3.1435170
8677,4.3068718
8678,2.6726633
8679,2.4102913
8680,4.6568138
8681,6.3331672
8682,3.5746255
8683,3.1973764
8684,5.5676984
8685,7.8523813
8686,4.1303223
8687,3.2483886
8688,5.4702375
8689,7.5801470
8690,4.3261774
8691,3.6487417
8692,5.3516272
8693,7.9127110
8694,5.2801617
8695,4.5947302
8696,5.3388758
8697,8.8705711
8698,6.8593369
8699,5.6176243
8700,5.7858380
8701,10.7842927
8702,9.4349301
8703,7.8991526
8704,6.9936481
8705,12.2847974
8706,10.3477923
8707,8.2372883
8708,6.5851880
8709,9.2651038
8710,8.1722485
8711,7.1230696
8712,6.1274146
8713,2.1225051
8714,2.6237916
8715,2.5873976
8716,1.7808229
8717,3.1456237
8718,3.6190296
8719,3.0898753
8720,1.7343799
8721,3.2648623
8722,3.6437758
8723,2.9134094
8724,1.5255676
8725,3.0675052
8726,3.3184425
8727,2.6624604
8728,1.3709975
8729,2.8279293
8730,3.0690583
8731,2.5000707
8732,1.3881993
8733,2.7019670
8734,2.9446337
8735,2.4953689
8736,1.3463068
8737,2.7015183
8738,3.2523179
8739,3.0393569
8740,2.2387067
8741,2.4129450
8742,2.8967908
8743,2.7700688
8744,2.0314170
8745,2.2426745
8746,2.6365555
8747,2.5422508
8748,1.7726544
8749,2.1871926
8750,2.4129939
8751,2.1000484
8752,1.3537061
8753,1.9937146
8754,2.0031366
8755,1.5621835
8756,0.7666900
8757,1.7527498
8758,1.6710160
8759,1.0934264
8760,3.0346852
8761,2.7276087
8762,3.1807515
8763,3.1968753
8764,2.9101706
8765,2.9808719
8766,3.7646907
8767,4.0107435
8768,4.3835499
8769,5.0024313
8770,5.5831555
8771,5.8207717
8772,6.7828381
8773,8.1403733
8774,7.5118314
8775,7.4305464
8776,8.5161732
8777,10.8788162
8778,9.2225152
8779,8.3890600
8780,9.5775969
8781,13.1715658
8782,10.3310842
8783,8.7632027
8784,9.4508123
8785,15.4192535
8786,12.2315174
8787,10.2087636
8788,10.0162384
8789,19.2663825
8790,15.3163342
8791,11.7727139
8792,10.7020864
8793,20.3568308
8794,16.5157734
8795,13.0889015
8796,11.7035295
8797,20.3245587
8798,17.1889752
8799,14.0177375
8800,11.8924962
8801,18.6679914
8802,15.8000126
8803,12.9467383
8804,11.0617226
8805,15.0108167
8806,12.9274569
8807,10.8151824
8808,8.8432541
8809,4.7565098
8810,4.4767702
8811,3.6297788
8812,2.2617326
8813,3.5142983
8814,3.5447960
8815,2.7206588
8816,1.4508396
8817,2.4391764
8818,2.2804139
8819,1.5880110
8820,0.6481575
8821,1.2593000
8822,0.7886637
8823,3.0564919
8824,2.2580774
8825,3.6862730
8826,3.8320583
8827,3.1637951
8828,1.9643357
8829,3.5230522
8830,3.4907255
8831,2.6339171
8832,2.0002304
8833,3.1463748
8834,3.4712453
8835,3.2103741
8836,2.3872442
8837,2.3762256
8838,2.4552073
8839,2.0460971
8840,1.2132494
8841,1.9628657
8842,1.9224006
8843,1.5112664
8844,0.7900004
8845,1.8968255
8846,1.8380428
8847,1.4374770
8848,0.8087665
8849,1.9443774
8850,1.8880551
8851,1.3954715
8852,0.8337074
8853,2.0427637
8854,1.9745659
8855,1.7280089
8856,1.3970502
8857,2.1436944
8858,2.0950436
8859,1.7726108
8860,1.4225105
8861,2.3605806
8862,2.5147003
8863,2.4413588
8864,2.7333852
8865,4.2265446
8866,3.8390702
8867,3.9096372
8868,5.3710140
8869,7.6170051
8870,5.6061022
8871,5.0920313
8872,7.2399213
8873,10.0761373
8874,6.9572325
8875,5.8823715
8876,7.5972786
8877,11.3093222
8878,8.0182442
8879,6.0259220
8880,7.0840238
8881,11.5266809
8882,8.3293189
8883,6.1254728
8884,6.1819761
8885,11.2364221
8886,8.2967918
8887,6.1929219
8888,6.0418449
8889,11.8477121
8890,9.1350992
8891,6.5922130
8892,5.8481447
8893,12.4207935
8894,9.9613405
8895,7.6003834
8896,5.8295027
8897,12.2966495
8898,10.4164174
8899,7.7686765
8900,5.5202959
8901,10.8714280
8902,9.4044864
8903,7.0982287
8904,4.5775222
8905,8.2299468
8906,7.2370213
8907,5.4722804
8908,3.1348585
8909,5.2984861
8910,4.9082135
8911,3.6877152
8912,1.9348574
8913,3.3274889
8914,3.4931801
8915,2.7553848
8916,1.4444447
8917,2.6745202
8918,3.0879620
8919,2.5781051
8920,1.2877311
8921,2.7876381
8922,3.0250960
8923,2.3577932
8924,1.0958742
8925,2.5599144
8926,2.5581057
8927,1.8366609
8928,2.1311256
8929,3.2215054
8930,3.3194358
8931,2.9840813
8932,2.5752154
8933,3.1030010
8934,3.1303762
8935,2.7711300
8936,2.3616901
8937,2.9311822
8938,2.9150091
8939,2.5597381
8940,2.1773487
8941,2.7202520
8942,2.7415346
8943,2.3560353
8944,2.0482921
8945,2.5352301
8946,2.5384568
8947,2.1493570
8948,1.8029472
8949,2.3621212
8950,2.2981800
8951,1.8888647
8952,1.4724146
8953,2.2136458
8954,1.9656799
8955,1.4954444
8956,1.1764678
8957,2.4334888
8958,2.3496014
8959,1.9189713
8960,2.2950146
8961,4.4100216
8962,2.9487797
8963,2.1731430
8964,3.8911785
8965,5.7410157
8966,3.2695426
8967,2.6398511
8968,4.9355807
8969,7.3977393
8970,4.1566145
8971,3.2505647
8972,5.1710650
8973,8.9750518
8974,5.4206935
8975,3.7955437
8976,5.0769427
8977,9.9059336
8978,6.6297219
8979,4.7436220
8980,5.1264441
8981,10.6452358
8982,7.9263630
8983,5.8740105
8984,5.1319289
8985,11.7138133
8986,9.2661330
8987,6.5257206
8988,4.9660850
8989,12.6489465
8990,10.2550276
8991,7.4227154
8992,4.8917665
8993,13.3555436
8994,11.1824466
8995,7.5578419
8996,4.7193689
8997,12.2844180
8998,10.4402793
8999,7.4378429
9000,4.1356650
9001,9.1623613
9002,7.8842557
9003,5.5584340
9004,3.0058376
9005,5.8564809
9006,5.5484765
9007,3.9119159
9008,1.9018546
9009,3.9604107
9010,3.9392036
9011,3.0324173
9012,1.4393418
9013,3.3297711
9014,3.5073605
9015,2.6047717
9016,1.2491737
9017,2.9178744
9018,3.0155749
9019,2.3641457
9020,1.2196055
9021,2.8336651
9022,2.8626253
9023,2.1827097
9024,1.1253796
9025,1.6829884
9026,1.7848787
9027,1.6264623
9028,1.2947292
9029,1.6914540
9030,1.7880501
9031,1.4884627
9032,1.0918354
9033,1.7127278
9034,1.7118283
9035,1.4436547
9036,1.0620943
9037,1.8385532
9038,1.8674280
9039,1.5818730
9040,1.1861112
9041,2.0492410
9042,2.0204808
9043,1.6787375
9044,1.2047718
9045,2.1797441
9046,2.0232133
9047,1.5081819
9048,1.0263403
9049,2.1464843
9050,1.9521400
9051,1.3904853
9052,0.8763343
9053,2.3810876
9054,2.3645353
9055,1.7903857
9056,1.8976641
9057,4.5320311
9058,3.2755896
9059,2.2406443
9060,2.9827220
9061,6.4022612
9062,3.4027002
9063,1.9135299
9064,3.1621238
9065,6.5379577
9066,3.3319941
9067,1.9425354
9068,3.2772483
9069,7.5115959
9070,4.4254764
9071,2.7531496
9072,3.2890073
9073,8.3691106
9074,5.5940708
9075,3.6096432
9076,3.3277037
9077,8.9042731
9078,6.1662493
9079,4.1717397
9080,3.4029514
9081,9.2606799
9082,6.8996950
9083,4.1961703
9084,2.9616378
9085,9.7074996
9086,7.5374926
9087,5.0376629
9088,2.7915472
9089,9.7593826
9090,7.8455705
9091,5.0225749
9092,2.8980165
9093,8.6082185
9094,7.4572372
9095,5.2335177
9096,2.8739375
9097,6.5401878
9098,5.9259440
9099,4.3908961
9100,2.3467568
9101,4.3713807
9102,4.2643967
9103,3.5686841
9104,1.8254831
9105,3.4905405
9106,4.0508616
9107,3.2661606
9108,1.8477647
9109,3.5904700
9110,3.8581222
9111,3.1544968
9112,1.7301213
9113,3.4748387
9114,3.7434260
9115,2.8658078
9116,1.5440560
9117,3.1787654
9118,3.2926614
9119,2.5604811
9120,1.2117617
9121,1.9057297
9122,2.1477307
9123,1.9672988
9124,1.4069797
9125,1.9466618
9126,2.2122898
9127,1.9263697
9128,1.2589944
9129,2.1232682
9130,2.3919200
9131,2.1035616
9132,1.3431636
9133,2.2950266
9134,2.5730053
9135,2.2092947
9136,1.4480017
9137,2.3997908
9138,2.7137760
9139,2.3234907
9140,1.5096048
9141,2.4487868
9142,2.7329673
9143,2.3018051
9144,1.4341003
9145,2.4879116
9146,2.7034649
9147,2.1640446
9148,1.2942128
9149,2.6372981
9150,2.8827263
9151,2.4628139
9152,2.0367418
9153,3.8118639
9154,3.5409456
9155,3.1090374
9156,3.2531097
9157,5.9427394
9158,4.6193890
9159,3.7097322
9160,4.0926680
9161,8.2881922
9162,6.1271464
9163,4.5857486
9164,4.2565969
9165,9.9145763
9166,7.5783406
9167,5.3653441
9168,4.6378671
9169,11.0505035
9170,8.6648861
9171,6.3720534
9172,4.6506656
9173,11.5364553
9174,9.1342739
9175,5.9242975
9176,4.1844410
9177,11.1248175
9178,8.8258412
9179,6.0478082
9180,3.5537799
9181,9.8641032
9182,8.0835579
9183,6.0094045
9184,3.8862694
9185,9.0788877
9186,8.1231349
9187,6.4207463
9188,4.5411871
9189,7.7104010
9190,7.6792830
9191,6.3699716
9192,4.4582496
9193,5.8782224
9194,6.0920311
9195,5.2282757
9196,3.5329041
9197,4.3362670
9198,4.6518957
9199,3.9155561
9200,2.4499057
9201,3.5602960
9202,4.0082755
9203,3.3396921
9204,1.8947203
9205,3.2685300
9206,3.7846832
9207,3.0353502
9208,1.5834929
9209,2.8882900
9210,3.3122718
9211,2.7251409
9212,1.3939689
9213,2.5056845
9214,2.9462869
9215,2.4770703
9216,1.1206937
9217,1.8747442
9218,2.6717527
9219,2.8062640
9220,2.2335913
9221,1.8456663
9222,2.5756588
9223,2.6749737
9224,2.1232024
9225,1.8178291
9226,2.4618797
9227,2.5725011
9228,2.0325863
9229,1.7974413
9230,2.4120314
9231,2.4695573
9232,2.0354929
9233,1.9178465
9234,2.4615248
9235,2.4831982
9236,1.9403996
9237,1.9601569
9238,2.2699359
9239,2.2806251
9240,1.6947587
9241,1.8835371
9242,2.2393376
9243,2.1325064
9244,1.5203672
9245,1.9494305
9246,2.2222500
9247,2.0850391
9248,2.0431099
9249,2.2893188
9250,2.3482399
9251,2.4573616
9252,3.2888328
9253,3.6764181
9254,3.1057853
9255,3.0107227
9256,4.3274255
9257,5.6865086
9258,4.1784388
9259,3.7827688
9260,4.8411521
9261,7.6543832
9262,5.1044138
9263,3.7131811
9264,4.6734758
9265,8.8884698
9266,5.6473175
9267,3.5909307
9268,3.5925605
9269,8.6628281
9270,5.5184138
9271,3.4246773
9272,2.9163910
9273,8.5007682
9274,5.4268476
9275,2.8771558
9276,2.2900473
9277,8.0990106
9278,5.4352770
9279,3.2980235
9280,2.0183686
9281,7.4072241
9282,5.6059002
9283,3.8390675
9284,2.6870822
9285,6.3517633
9286,5.6604569
9287,4.3754580
9288,2.9161770
9289,4.9468936
9290,4.7569015
9291,3.8046949
9292,2.2291443
9293,3.5173186
9294,3.6782355
9295,2.8586364
9296,1.3552209
9297,2.6229933
9298,2.9390714
9299,2.2421276
9300,0.9644649
9301,2.3016071
9302,2.5939916
9303,1.9687625
9304,0.8074456
9305,2.0506475
9306,2.2760990
9307,1.7203160
9308,0.6785263
9309,1.8224523
9310,2.0591069
9311,1.5755858
9312,0.5883897
9313,1.3214343
9314,1.8627557
9315,1.9140362
9316,1.4405825
9317,1.3244777
9318,1.7582602
9319,1.8008411
9320,1.3720278
9321,1.3703807
9322,1.7503622
9323,1.7581041
9324,1.3925084
9325,1.4309889
9326,1.7543660
9327,1.7894513
9328,1.4868957
9329,1.4947633
9330,1.8186035
9331,1.8633755
9332,1.5208829
9333,1.5772779
9334,1.8486293
9335,1.8163530
9336,1.3841935
9337,1.6548494
9338,1.6531310
9339,1.5667926
9340,1.1411788
9341,1.5892741
9342,1.5478460
9343,1.3865793
9344,1.4102299
9345,2.0292371
9346,1.3875367
9347,1.1747057
9348,2.1163670
9349,3.2282035
9350,1.6975284
9351,1.2559449
9352,2.9232877
9353,5.1262664
9354,2.5007038
9355,1.7679328
9356,3.4356889
9357,6.7096464
9358,3.0026052
9359,1.8138774
9360,3.4546575
9361,7.4465445
9362,3.4958740
9363,1.8557010
9364,2.8487505
9365,7.7465394
9366,4.0130453
9367,1.9817056
9368,1.9789325
9369,7.6519980
9370,4.4318434
9371,2.2804964
9372,1.5524972
9373,7.0076854
9374,4.9575264
9375,3.0637798
9376,1.9780082
9377,6.1667170
9378,4.9656241
9379,3.6935730
9380,2.5116751
9381,4.7874992
9382,4.3170441
9383,3.3434250
9384,2.1479680
9385,3.3767981
9386,3.3653594
9387,2.5847632
9388,1.4893789
9389,2.4059153
9390,2.6094816
9391,1.9826785
9392,0.9281680
9393,1.9796241
9394,2.2766655
9395,1.7902512
9396,0.8836544
9397,1.9094515
9398,2.1547712
9399,1.7062263
9400,0.8135538
9401,1.8388265
9402,2.1662535
9403,1.6840294
9404,0.8218893
9405,1.8062929
9406,2.0523959
9407,1.6253825
9408,0.8022425
9409,1.2110414
9410,1.8443794
9411,2.0750091
9412,1.7108807
9413,1.2284440
9414,1.6950346
9415,1.8056238
9416,1.4013476
9417,1.2511380
9418,1.6143207
9419,1.6302292
9420,1.2067891
9421,1.3347380
9422,1.6130307
9423,1.5885146
9424,1.1737458
9425,1.4606231
9426,1.6610359
9427,1.5250394
9428,1.0926309
9429,1.5861675
9430,1.6877465
9431,1.4850535
9432,0.9799640
9433,1.6875757
9434,1.4786956
9435,1.1774229
9436,0.6469607
9437,1.5689907
9438,1.3273536
9439,0.9887766
9440,0.7742302
9441,1.7605196
9442,1.1308013
9443,0.7174533
9444,1.1488903
9445,2.8447793
9446,1.3865738
9447,0.8506502
9448,2.2334316
9449,5.3193607
9450,2.6673782
9451,1.4245948
9452,3.1497096
9453,8.0392880
9454,3.7374541
9455,1.7007818
9456,2.9277009
9457,9.0831693
9458,3.7842469
9459,1.0557590
9460,2.2346341
9461,7.6263679
9462,2.9060886
9463,0.7234771
9464,1.8507456
9465,5.8728724
9466,2.2979034
9467,0.2664842
9468,0.5584146
9469,5.0063425
9470,2.0176190
9471,0.1491950
9472,0.0970509
9473,4.2875285
9474,2.0427380
9475,0.5720046
9476,0.2008869
9477,3.3227700
9478,2.1877462
9479,1.2687695
9480,0.6024535
9481,2.6284862
9482,2.2480383
9483,1.4642357
9484,0.5379679
9485,2.0130298
9486,1.9878354
9487,1.3620678
9488,0.3238463
9489,1.6724059
9490,1.8636613
9491,1.2132702
9492,0.2715944
9493,1.5643626
9494,1.7332024
9495,1.1855577
9496,0.3260291
9497,1.4689019
9498,1.6115717
9499,1.2236798
9500,0.4533635
9501,1.4319573
9502,1.6473069
9503,1.2533486
9504,0.5984598
9505,0.6454762
9506,1.1017413
9507,1.2860071
9508,1.0815587
9509,0.7087474
9510,1.0275548
9511,1.1666449
9512,0.9377579
9513,0.8138789
9514,1.0225743
9515,1.0917421
9516,0.8997875
9517,0.9421852
9518,1.0816216
9519,1.1120303
9520,0.9218210
9521,1.0227036
9522,1.1357113
9523,1.1520637
9524,0.9645533
9525,1.0604034
9526,1.1510746
9527,1.0735674
9528,0.8967524
9529,0.9712389
9530,1.0518566
9531,1.0002639
9532,0.7583756
9533,0.9904485
9534,0.9390344
9535,0.9754469
9536,1.0658342
9537,1.1649018
9538,0.9183838
9539,1.0350703
9540,1.7271115
9541,1.9185388
9542,1.0666206
9543,0.9494524
9544,2.0045883
9545,3.1052634
9546,1.3593026
9547,0.7218048
9548,2.3909365
9549,5.2764177
9550,1.8543237
9551,0.4663560
9552,2.4525201
9553,6.9401292
9554,2.1879463
9555,0.2594238
9556,2.2760738
9557,7.0271109
9558,2.2238206
9559,0.1789010
9560,2.1332178
9561,6.6296094
9562,1.9154237
9563,0.0571872
9564,1.8548683
9565,6.1007821
9566,1.7360512
9567,-0.1331085
9568,1.4182442
9569,5.3461970
9570,1.7112711
9571,0.2530281
9572,1.2998844
9573,4.4496251
9574,1.8361165
9575,0.7497540
9576,1.0935990
9577,3.2567787
9578,1.7529070
9579,0.8743921
9580,0.4991450
9581,1.9254203
9582,1.3837114
9583,0.7105962
9584,-0.0290455
9585,1.2215291
9586,1.2026631
9587,0.6064227
9588,-0.0900168
9589,1.2307338
9590,1.1963149
9591,0.6190642
9592,-0.1052380
9593,1.2024448
9594,1.1797348
9595,0.6521855
9596,-0.0559305
9597,1.2723354
9598,1.2288407
9599,0.6561545
9600,0.1661130
9601,0.8525247
9602,0.6816890
9603,0.2697222
9604,-0.1708162
9605,0.9649473
9606,0.6639723
9607,0.2366332
9608,-0.0922539
9609,1.0897048
9610,0.6857225
9611,0.2431209
9612,0.0526899
9613,1.3038014
9614,0.7913427
9615,0.3192486
9616,0.1646836
9617,1.3009868
9618,0.7129194
9619,0.1687727
9620,0.2135396
9621,0.9846702
9622,0.3580035
9623,-0.0720394
9624,0.0610384
9625,0.8921730
9626,0.2147986
9627,-0.2621231
9628,-0.0980091
9629,1.2638994
9630,0.5401108
9631,-0.2278085
9632,0.2621905
9633,3.8928442
9634,1.2810783
9635,-0.8040663
9636,-0.1131509
9637,6.4686266
9638,1.0627222
9639,-2.5489744
9640,-1.8267266
9641,7.1560658
9642,-0.0939331
9643,-4.2122857
9644,-3.3173376
9645,6.4233477
9646,-0.6351166
9647,-4.0417789
9648,-2.8725637
9649,4.5272491
9650,-0.7283504
9651,-2.2148040
9652,1.9930580
9653,-0.2397426
9654,0.1395772
9655,2.7199176
9656,1.0827333
9657,0.2465761
9658,1.2368818
9659,3.2164603
9660,0.7807829
9661,0.1457511
9662,0.5063188
9663,2.5710537
9664,0.6583542
9665,-0.1653887
9666,0.3473408
9667,1.9558212
9668,1.5301021
9669,0.5542688
9670,0.4773265
9671,1.3233066
9672,1.7097987
9673,0.7183817
9674,0.2675721
9675,0.4144901
9676,1.0473595
9677,0.2965050
9678,-0.2090583
9679,-0.3531059
9680,0.3721214
9681,-0.0848735
9682,-0.5808656
9683,-0.6373469
9684,0.3328437
9685,-0.2236721
9686,-0.7611471
9687,-0.7747610
9688,0.3272400
9689,-0.2535921
9690,-0.7766599
9691,-0.7663432
9692,0.4141154
9693,-0.1502430
9694,-0.6932458
9695,-0.3665284
9696,0.3140381
9697,0.3109513
9698,0.2289729
9699,0.1859950
9700,0.4143425
9701,0.2650291
9702,0.0311462
9703,-0.0239825
9704,0.5711135
9705,0.2096885
9706,-0.1402960
9707,-0.1807057
9708,0.7509384
9709,0.1571970
9710,-0.3142470
9711,-0.2914362
9712,0.9246911
9713,0.1658776
9714,-0.4231760
9715,-0.3319614
9716,1.0119911
9717,0.1483249
9718,-0.4551147
9719,-0.2981614
9720,1.0940372
9721,0.1965850
9722,-0.5172072
9723,-0.3503875
9724,1.6184324
9725,0.6831321
9726,-0.2583561
9727,0.2599227
9728,4.6271668
